0_x,0_y,1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y,5_x,5_y,6_x,6_y,7_x,7_y,8_x,8_y,9_x,9_y,10_x,10_y,11_x,11_y,12_x,12_y,13_x,13_y,14_x,14_y,15_x,15_y,16_x,16_y,17_x,17_y,18_x,18_y,19_x,19_y,20_x,20_y,class_id
342.9280186,529.8897994,364.7276974,500.7536709,403.8478947,480.8256197,435.9668827,474.964875,454.0210819,472.9934192,401.4304161,450.4146481,433.9266872,412.9201663,455.3601551,385.0067067,471.6378307,361.376853,401.2558365,458.8238239,435.5501747,422.3200428,461.9355011,392.3415613,482.9722023,369.2645431,399.6759796,480.8357906,456.9480515,482.9798949,481.1967659,491.6651988,495.9103203,494.5341754,399.1197681,510.5251086,446.9098663,520.5946255,462.7718353,530.5914652,472.4397182,535.4451907,N - n
682.313118,654.7664022,721.1168861,614.3778706,758.4713745,581.6883516,788.2784271,568.4450841,806.4451218,557.7148747,745.0491142,544.9927711,775.5009842,494.7715831,792.9990578,461.2009263,804.2011642,432.4539006,739.4654274,553.7404847,777.5788879,503.3525705,797.52491,470.1479387,809.942894,438.7971854,736.0030174,578.1860089,801.002655,573.8152099,807.1381187,598.6437535,797.7473831,612.0301867,737.2421265,611.9700623,788.8831329,617.9382133,796.7360687,631.9635487,788.9730835,636.6119242,N - n
576.7351913,882.9055309,631.2359619,817.5589371,689.2658615,786.6246128,738.3697128,798.0270052,767.212429,810.0830412,653.804512,742.6358271,703.8117599,672.4839163,739.3111038,637.0205641,774.3826103,607.2551894,638.1090546,767.34483,700.1144028,696.7386389,743.4141541,652.0161295,775.6253815,617.8200245,629.5393753,817.7100849,745.232048,837.634306,749.9701309,860.4492617,728.0683136,867.9317236,634.1098595,876.3523579,735.4007149,892.8578568,730.3848267,895.7397723,705.9716606,887.2325563,N - n
1350.540047,896.7827439,1376.962738,845.360291,1418.38028,830.3273892,1454.493256,836.6671014,1477.049217,848.7161207,1438.562737,829.2853832,1493.508568,796.0835838,1527.921181,774.5188808,1554.610291,760.1861,1450.423737,860.3062892,1515.198326,826.8174505,1552.254753,804.6135879,1578.69873,786.2747455,1455.928917,895.4215765,1522.853966,897.0706844,1524.511299,899.2027187,1514.672585,899.2780995,1453.081741,926.5138078,1503.004875,928.6108875,1496.816483,923.0230522,1483.700066,919.7868919,N - n
498.2843399,526.9118714,520.7402229,494.0984023,556.3747787,475.700562,585.8834839,473.672812,602.7992249,476.0837746,557.8260612,456.1801207,588.3663368,423.6176097,608.0944633,400.0059414,624.5780182,379.7923315,556.8065643,465.953393,586.4871025,434.8041916,611.1611366,409.8597121,633.3486557,390.1309597,553.7240982,488.2311237,604.5021629,494.1935456,629.661026,503.2966948,646.3276863,507.5337267,550.9519386,516.7222989,591.6095924,528.6683536,606.6796303,538.0281579,617.3397446,542.4758506,N - n
594.4932747,843.3084011,566.776371,808.3707833,562.5664902,759.8284435,559.6184349,726.0893869,556.6246033,695.6267881,597.4312592,720.9752083,592.5089264,673.8889217,579.0682983,642.9760337,563.9239311,618.2334924,608.0157852,724.5599484,608.5515976,674.4243765,601.8023872,635.9833217,595.1605797,603.336482,617.473526,736.7731833,624.1806221,686.7496848,625.4535484,651.1773491,626.8715858,619.8755836,623.0806732,756.3785005,632.0498657,719.8590446,638.425312,692.1408606,645.3160286,667.0530224,N - n
291.2020111,535.8380914,317.3008919,517.2476792,351.6752815,493.0369234,375.7794285,472.2387099,388.9180183,459.587481,343.8219166,445.3995395,374.7263432,404.1184115,395.8878422,374.3256462,411.0709476,349.9359012,342.6206875,450.6369925,378.1773376,411.020422,405.4264355,382.1225381,422.3765373,360.2847648,339.2891407,470.5687773,402.1870422,473.977071,414.4384289,495.2654207,414.0416336,507.9297817,339.6429062,498.9218402,392.1085739,507.7041221,405.5722904,522.4867737,408.8306808,530.5502987,N - n
704.6227455,718.3383608,753.9467812,685.1621819,779.6300125,654.671452,796.1310768,634.7069335,808.5780144,618.2771373,761.5327263,607.9844069,787.6063728,555.3664184,803.3858299,519.1415977,815.3404999,489.3154228,745.7533264,612.9401636,776.6390419,562.1664619,796.6951561,524.7081578,814.2301369,494.5042419,735.2148628,634.6739745,798.9249229,638.3263063,812.8531265,664.0726805,814.4255447,682.2801375,733.4220314,665.1391482,786.8501472,672.8832221,813.6704636,687.9433537,826.3788986,696.5797019,N - n
795.1589584,723.2446146,817.3508263,685.4472899,862.1284103,655.1771665,903.975563,647.4627686,921.738739,640.1230216,855.1428223,632.8175855,895.4688835,587.781837,921.6781998,559.0112185,941.259613,535.2820373,855.4176521,644.523046,903.0927658,599.2228532,929.0823555,572.9197812,949.8265457,549.9207187,857.4762154,670.4907346,929.5200348,675.154109,924.0193748,693.7714291,909.4282722,701.1087942,861.5198708,703.8376951,919.6570015,714.7451234,917.3882103,727.2468138,905.5576515,728.3045912,N - n
1414.382286,539.9146736,1429.277573,493.0284905,1473.304939,467.4656761,1509.07093,460.0589168,1521.804543,461.6724908,1475.536995,446.3914633,1519.165421,393.9861631,1551.006203,369.748596,1575.888748,349.6666288,1487.85141,460.6257534,1539.757233,410.478884,1571.641846,382.6665545,1591.713638,361.3289595,1493.62175,487.2391999,1570.321083,491.1066663,1565.436745,518.7755728,1552.422867,532.8331268,1500.599899,519.9591029,1558.583221,537.9982567,1554.056511,558.9097023,1539.83242,566.4902687,N - n
839.3237114,876.4516211,874.8029137,813.4234214,942.3338127,769.3902183,1004.876633,768.4954977,1046.833305,775.5366182,918.0602074,740.892477,983.2396317,664.5939732,1027.859688,620.6344771,1067.164421,586.6276932,909.7806358,767.4948835,990.2976608,694.4777298,1040.893822,644.7245979,1082.154808,606.3848019,911.0899544,816.3713193,1045.723343,815.6664348,1034.964638,834.9104905,1001.161079,839.7798586,924.2215347,873.6316323,1036.439781,877.2382593,1021.887474,879.8947406,984.9629974,869.7122169,N - n
1157.210426,675.1740003,1164.919853,625.8644629,1206.174202,599.0509129,1247.308502,597.128284,1269.491615,605.6059527,1209.166946,575.2797604,1249.913406,522.2133172,1277.507973,492.9422307,1299.097939,468.4991848,1230.883827,588.5405374,1279.231339,535.1125109,1308.971443,504.1155839,1329.319954,478.5368371,1245.778542,613.6086774,1309.853668,609.0387726,1297.598763,632.8551149,1281.637573,642.9817629,1258.900566,646.6355109,1301.906433,658.5951805,1284.999046,673.2772493,1266.280861,673.410759,N - n
672.4527168,544.5172477,690.8723259,511.5288126,726.1748314,490.9879947,756.6872406,487.4771547,773.9183807,487.4722624,727.856369,465.8233917,761.7368317,430.4285002,783.9196587,405.2896142,801.5784073,384.0051913,728.6029816,476.7590153,762.0259666,440.8196247,788.2280731,414.1054666,810.9680557,393.5972214,728.5418129,499.8043942,783.4409523,501.8855095,806.2101173,512.2919548,819.9370193,516.22859,729.613781,529.1806662,774.6110916,538.075633,788.843708,547.7203846,797.0474052,551.7523885,N - n
981.7832565,681.3639808,950.165863,648.6106038,934.5526886,603.5181427,925.0554657,569.982183,910.4000473,544.7796965,963.8874435,543.9231491,948.184948,493.2100224,935.3464508,462.7962184,924.8447227,436.0073876,981.3230896,541.5056205,976.5452957,479.6265757,971.6876221,441.0543609,968.7506104,408.4388709,997.8660965,549.6283364,1004.310036,488.8985753,1006.837349,450.539242,1008.595963,417.4917448,1012.266426,567.3271179,1022.003403,521.2763679,1027.174072,490.4519606,1031.894188,463.0297637,N - n
1071.00666,865.5588698,1091.874847,802.285924,1159.943275,754.6594834,1228.649025,753.367002,1275.430183,764.0823412,1148.117867,731.0575676,1220.257988,660.371747,1270.512428,619.0084147,1311.210938,587.8124785,1153.112183,762.2294927,1243.211975,692.4777246,1295.079803,648.2164478,1336.63353,610.0012779,1163.186646,811.5780401,1289.178429,807.7794528,1275.060654,827.3885679,1244.513054,834.6230006,1177.86953,869.3263006,1280.465927,869.3942142,1261.751862,873.4040093,1225.538521,868.3856821,N - n
804.161396,775.6590557,804.2203331,712.8915024,840.6025314,637.8399038,868.6899376,580.9409809,882.2460365,532.567749,901.3537216,657.2378755,915.1488876,585.4218578,921.2278175,522.4548125,924.7027016,468.316462,900.7581711,661.7887902,920.0748825,581.5299296,926.768074,512.5180328,931.6259193,451.2501132,890.57127,669.9309468,913.2413864,594.5161557,923.3460617,536.7981505,931.7182159,487.8048778,868.9559555,679.8314524,890.0069618,626.0947251,903.2532692,585.0720549,917.6881027,548.8201976,N - n
636.7608833,568.7781501,655.849514,540.1506972,692.4847984,515.2548516,724.3062401,503.5169148,747.0590973,498.8837636,686.8061829,480.3360951,711.512661,438.7960267,727.3574066,407.43536,739.0147591,381.967206,689.7643661,487.8952253,720.9218788,448.950516,744.5415115,416.5094125,764.2413139,391.1967516,692.6752853,508.8413358,748.7930489,503.4288204,773.4615898,513.793906,788.6291885,520.4470825,698.8897133,537.6989222,746.3025856,542.0334148,760.470829,553.5794234,767.4353027,560.6677938,N - n
493.6319733,856.7608166,467.9154396,817.9262495,468.3229065,766.3833547,469.7894669,731.5334773,469.6084499,701.0350871,499.9690247,738.508873,498.342247,692.4458599,490.9636116,659.003756,483.007679,630.6368208,507.7580452,743.4421635,506.830101,693.9725304,500.5440903,656.1669016,494.9176598,624.1162205,514.1483116,756.1792016,520.1203537,708.9622378,520.0107765,673.664453,519.7589493,642.9525375,517.5874901,775.5100322,526.2898636,740.4907894,531.0744095,713.3722401,536.0490417,689.3235755,N - n
960.7114792,541.6465974,970.0396729,504.1725218,1009.189796,482.9247272,1044.854965,482.3520327,1068.414459,491.6642654,1015.418015,460.4573214,1059.604225,417.6940048,1087.72007,391.479671,1108.014107,367.023139,1027.410164,475.0761116,1076.669769,433.6317658,1104.066238,404.7180784,1120.128593,379.3129134,1032.954254,501.1010921,1100.215874,506.6814923,1094.677391,531.7318976,1082.189941,543.3258963,1038.032799,533.4290278,1088.169136,549.8168206,1078.419113,564.7326279,1061.237869,567.7183127,N - n
864.5196533,531.1670887,880.995369,496.7329967,918.9928436,473.9098656,950.1523018,467.387141,969.1576767,469.2256987,919.3866348,448.7578154,954.3374634,404.4307494,979.4617081,378.4144592,999.2463684,356.2100816,923.1647873,458.2518375,966.0645676,418.4432101,992.9003906,391.5457499,1011.630707,369.7720599,925.1153755,481.3242853,993.7643051,484.1611075,994.393158,509.1157258,985.9189224,523.5552371,929.9250984,509.9920034,983.5450745,524.9282813,985.0543213,543.6993885,977.5841904,552.9674292,N - n
1170.279808,881.2692976,1183.962135,811.3106346,1250.386162,755.393014,1321.776924,742.1836066,1372.091331,738.9504719,1241.926346,735.2892566,1314.907265,655.7675958,1364.853401,607.8310704,1406.677437,571.0859227,1243.547401,768.5915422,1339.558868,689.7311854,1395.233459,636.6296268,1440.399628,593.2769752,1255.457726,820.638864,1394.852257,802.2628784,1377.085876,819.4005203,1342.800064,826.7351174,1275.118675,880.8735967,1386.024971,871.4918733,1367.136154,876.7049289,1328.823624,871.5031385,N - n
688.8482666,885.3153992,715.641346,842.3240733,760.2775955,832.4820828,795.1808739,849.2597508,812.7735329,872.2477412,765.5066872,822.2307444,810.3555107,790.2783608,838.8706398,771.9870257,862.7261925,757.2665906,771.3136482,852.0029426,822.2033501,825.3533506,852.2153091,804.1765594,874.8446274,786.1115599,771.1943436,886.9857502,827.8899193,893.3446455,842.4796486,893.5527635,844.9783516,891.6018105,766.8288231,919.4423676,812.6912498,920.1563931,823.4936714,914.6172881,826.6658592,909.6659732,N - n
1275.552635,805.2921438,1238.993683,780.4527211,1215.237808,744.9709582,1202.426147,712.8501105,1194.308739,686.4584613,1244.188499,700.4063559,1237.94323,652.6325011,1234.67205,623.0553532,1233.0233,598.3056021,1266.984787,699.7856712,1266.44371,650.8924985,1266.671791,618.4180498,1268.391838,591.0391116,1289.02462,708.7350655,1293.99868,663.5315609,1299.67083,633.5652781,1305.055733,607.7032256,1309.332504,724.7006035,1318.040771,691.1296248,1324.223099,669.1464972,1330.840645,649.6157241,N - n
1145.164375,457.9793787,1112.610168,443.1999779,1085.544434,418.495481,1061.439972,398.0766821,1039.102707,390.1947212,1114.315338,357.2946382,1100.83889,311.7805982,1095.012474,283.4924555,1092.158661,259.7228479,1139.823532,349.7108853,1135.024452,296.4178491,1133.125763,262.7875507,1133.146133,235.1921904,1164.31881,353.0373931,1164.814453,301.3682306,1166.067581,268.5526693,1168.031845,241.3534123,1186.984406,364.405539,1189.618034,321.5086162,1192.578278,294.1758657,1194.933701,271.6989648,N - n
993.7334061,834.6083879,1005.889664,772.7317572,1064.452972,722.2035098,1124.494972,711.8517494,1165.519409,714.2818308,1055.503807,699.1028666,1124.671555,618.2322049,1173.802643,575.700438,1214.637337,542.2119856,1061.954498,728.4560609,1145.732346,657.824893,1196.807785,608.1864095,1232.568283,564.8380065,1071.028061,779.335463,1190.789337,774.6443439,1181.541595,798.3790612,1155.106888,806.439271,1084.846001,837.0652485,1182.930908,839.619441,1167.69104,845.832274,1135.903473,841.8652225,N - n
793.7251854,546.0981846,813.6634827,518.1050313,847.7804947,494.6625996,877.3278236,481.2683451,895.2495003,474.1525841,849.5351601,464.857378,883.0791664,417.9397488,907.8079033,390.0512338,926.9161606,365.3818846,846.4096069,473.5934722,890.1687241,433.4434104,918.0963135,405.3049994,938.0620766,381.5317547,843.5466957,497.1745634,912.4535179,503.4265673,920.6201935,531.1665416,918.5113335,547.584815,844.9530602,527.5526404,900.4796219,540.4858875,908.5693932,558.6138439,907.7828407,567.1602631,N - n
707.8962135,885.0013232,732.8937721,840.7624483,777.0371819,830.7518649,812.2179222,845.2801466,834.0521049,864.0683126,783.467617,818.0087757,828.3596992,783.5621309,857.0365334,764.4533873,880.8259964,749.6115446,790.8697128,846.1388183,842.9324913,816.4964604,872.5173569,793.282907,893.3151627,771.338017,792.4580383,880.1292515,855.0365639,886.3657093,862.0158005,888.3037233,855.0357056,885.6488514,788.6450386,911.6294789,839.6700668,912.7048945,843.5902405,905.221982,838.6470222,898.7205648,N - n
1086.063881,794.2394257,1052.136383,766.5946913,1034.695473,726.4503908,1024.575691,694.4564867,1016.955757,663.4319115,1066.732063,689.3304634,1057.956848,641.4731812,1050.093613,611.4235997,1043.643379,584.6059299,1085.766563,693.1719875,1088.894005,641.6116476,1088.06797,605.163002,1088.13755,572.7081227,1103.59005,707.3874807,1112.136383,657.9981852,1117.039948,624.2169642,1122.002335,593.4820032,1119.500198,728.1237674,1129.674454,690.9443593,1135.298767,664.8190212,1140.983849,640.5905628,N - n
911.2549782,820.0952983,879.0589714,789.1990829,867.1310234,743.2190466,862.7217865,708.9792323,861.1423874,679.8655701,904.4237137,700.1464176,898.5828209,654.1631627,888.445015,625.9441566,877.7431297,603.0745482,921.1251068,701.6271901,924.7935677,651.1257863,923.5495949,615.7111001,922.4399185,586.7435646,936.2951088,712.8700662,944.8481369,664.9059892,949.9172974,632.5828815,954.7950554,604.3195224,948.0703926,732.3346639,958.7275314,697.0920467,965.6283188,672.6536036,972.5392914,650.8576727,N - n
504.6451378,842.3892832,477.8296566,801.6891217,480.5914879,746.6872072,486.4097214,708.7154317,485.8862114,677.4185586,513.4573174,712.0265865,510.6946564,662.2855568,502.5239182,628.544569,495.6095695,600.4435587,524.4204712,718.0410218,525.8109856,664.5141506,521.3197517,625.4777741,518.266468,593.0852079,534.3058205,732.41822,543.5889244,681.0410213,547.6636505,644.6991062,551.6245079,613.9068532,541.2962723,754.0908766,552.5524521,715.9852052,559.5956612,688.3500624,566.5399361,663.0251384,N - n
774.3636703,852.9928708,807.6197433,792.4230766,865.3979301,754.9257302,921.565876,755.4568076,956.2187576,761.6756916,837.4550056,722.370429,898.3657265,648.2836533,940.4265976,608.8358688,977.2970581,574.8947453,825.8419991,745.5749702,904.6437836,674.9992919,952.5002289,626.3957334,986.1462021,586.6058064,825.0618553,796.9393587,952.9541588,802.4548388,953.7656021,821.8192077,927.181263,824.1697884,839.8204422,853.5375953,950.0407791,861.903255,941.6419601,867.3317671,909.2131233,858.1920862,N - n
859.2346001,889.1079354,883.086319,844.0804267,929.2799377,834.5236731,966.8962097,847.2931552,989.7435379,864.1015935,938.0897141,827.3065567,989.0658188,793.238554,1020.721664,774.3968296,1046.553841,759.7878885,945.8889198,858.0507874,1006.632843,826.7941475,1039.125595,804.4726753,1062.592049,783.8773656,946.9602585,892.5478363,1015.553284,899.9694657,1017.085876,898.7334394,1005.931778,894.1093326,942.3049164,923.3010793,996.2785721,925.5840683,993.3589554,916.433444,982.4876404,908.9758301,N - n
738.1832314,788.7433863,736.8949699,774.4652581,760.9291649,706.0007572,786.3656616,628.3640671,804.2212486,568.7195063,802.6546669,694.7289777,814.6647835,611.0020852,820.8750343,546.0396695,824.8332024,493.2883644,798.2015991,671.3955617,809.4352913,587.2768307,812.2023582,519.6837473,814.4563293,461.650089,784.9579239,656.3600206,795.9461403,579.6215916,799.0888023,518.9398527,801.7619133,468.257432,765.1681709,648.5624528,770.429821,589.9586749,774.2277145,545.3333044,778.2618713,504.900291,N - n
954.2580414,866.771915,979.8022842,820.9978724,1026.016502,811.3896847,1063.719177,825.7538795,1085.471764,843.1002188,1035.26516,798.7848687,1089.902344,764.410193,1123.656578,744.1848993,1150.495949,728.8227296,1042.705994,830.516839,1105.777588,799.1927361,1139.59156,777.3175621,1163.129883,757.225585,1045.069656,866.1697054,1112.95887,869.5003653,1116.403198,868.1461501,1105.964928,863.9917731,1042.454338,897.247324,1093.31749,894.8235512,1090.960464,885.9903502,1081.55365,879.535861,N - n
825.7415199,524.6261466,836.4228058,490.2698171,871.7638779,467.2175503,901.9214058,457.9424608,918.5017776,458.0050957,874.7274971,446.1020744,906.5319443,405.0155783,930.0263786,381.5095782,947.2855568,359.7319615,877.7528572,457.6751518,916.2714386,420.4221332,939.475708,394.6359122,952.9470634,372.8401744,877.9442596,481.4696717,942.3781013,484.1690254,946.00811,508.0747175,939.1039467,521.1129892,880.7559013,510.6503785,931.5077019,520.3016961,935.7772636,535.3070784,931.4237022,541.78545,N - n
1074.6381,671.8912983,1084.908028,628.6421585,1121.605225,603.1669879,1156.046906,598.9638805,1173.657074,608.785336,1124.924927,581.2925863,1166.503143,530.4861188,1195.019875,502.7198803,1217.008553,480.1820827,1141.509361,593.9084101,1191.511116,542.0112705,1221.451607,512.9430556,1241.67263,491.5027535,1151.333656,618.1297231,1220.039749,614.1687226,1209.079399,641.2729812,1193.435097,654.8838186,1161.637344,650.8648181,1211.461029,662.5110555,1198.035851,681.0007882,1177.370338,685.8232284,N - n
861.2813187,890.2539682,886.3087463,844.2824936,931.6856575,832.1221089,969.0872955,840.2554464,991.5995407,851.9014263,940.1429558,824.2004943,987.0293427,786.2244058,1017.254562,764.4370365,1042.435455,747.4395347,947.8911209,853.8431096,1004.305916,818.3954,1034.464874,793.6150718,1055.842209,771.924262,950.1523018,887.8386927,1020.034332,891.4318657,1020.198212,890.9508705,1007.937126,887.8533697,948.094368,919.2151308,1002.872314,920.0475383,998.2057571,911.1251163,986.9227982,903.6989164,N - n
379.0503502,547.7554679,396.9202995,516.6265118,433.933897,496.6980422,465.3331089,493.4091604,483.9270401,495.70158,435.3823757,474.0563464,469.9795532,438.8467848,493.8954735,412.7543092,513.6340141,390.9931076,437.7844906,483.9395034,472.788105,449.1367149,499.4163322,421.4839661,521.6483688,399.1246426,437.8078365,507.4222326,494.0497971,508.5036349,517.1536446,515.9494364,531.1190987,517.2456837,437.9972076,538.0836475,483.8392639,548.6723971,489.8265839,557.1720815,490.3476334,559.1866994,N - n
708.3741188,628.4199429,760.3360748,603.8307381,790.3283501,580.095892,809.0196419,565.2140093,822.0011902,550.3286505,774.0876961,526.4539218,803.1991768,473.358382,818.8459969,435.0601387,829.6761703,401.8866956,760.2067566,532.1648383,792.690239,489.5762622,810.5863953,457.1174562,824.6411705,429.3140101,748.5367584,554.3424368,808.7148285,560.0419593,820.7818222,586.6332936,820.0262833,604.8156452,742.8509903,585.9728265,791.9577026,595.5522394,811.0952568,613.1653404,817.0296478,622.6409197,N - n
922.6010513,480.9571016,893.4055138,464.1123247,881.0098457,430.9505975,875.048275,401.8518054,864.8276138,381.6358781,918.7010193,371.3824475,909.5680046,325.3465998,903.8818359,293.264215,901.3747787,267.4475455,936.0020828,366.4777386,934.0407944,311.7878079,931.6292381,272.6842582,930.9035683,241.3458323,952.1123314,369.766556,955.2923012,315.7367384,954.8246384,277.3250699,955.758934,247.2877353,966.1462784,379.5564365,970.4669952,333.8376904,971.1193085,303.2361746,971.4025497,279.0852857,N - n
939.2920303,545.7682729,953.8861084,509.6383703,991.4980316,485.3202724,1023.615761,478.3553052,1044.620819,476.6006577,995.9583664,466.9572902,1025.436172,425.2812982,1041.431465,395.7577085,1051.33873,370.2509952,1003.287392,478.2045758,1039.293823,439.2738998,1064.906044,408.2808673,1083.975792,383.1149769,1008.875313,501.6454625,1068.342705,501.7733073,1089.672089,509.9896216,1101.822739,512.1459889,1014.180336,531.40926,1060.168877,538.7811613,1065.014648,548.0389667,1064.672928,551.909008,N - n
957.878952,748.7531304,977.3131943,706.4741564,1017.409172,681.3155079,1054.261665,678.7594485,1078.805466,681.7683721,1022.727928,659.9992204,1057.130585,610.574584,1066.605949,578.0339599,1067.393188,550.50735,1029.845581,674.1048932,1080.897217,628.0768991,1110.104256,596.052804,1130.986977,571.3557744,1033.551636,700.6544495,1104.728165,700.5559587,1104.370766,718.5782146,1093.773766,727.8514051,1037.311707,732.8914261,1094.073029,738.2195807,1102.7631,750.1009727,1100.568466,754.0581751,N - n
331.8321419,533.7960505,365.2786732,519.3445337,396.6478729,496.6862941,419.801445,479.3290758,432.2999096,469.390043,387.2174263,449.4307709,415.5387497,417.1446133,435.6657028,391.4588785,450.5773544,369.8030877,381.2329102,451.9157946,411.9415283,418.784548,435.8156776,390.1650453,455.7537746,366.4089882,374.5809746,468.9300334,423.2451439,466.6028202,448.6305714,473.6747754,466.1567688,476.8561864,369.1056347,495.5742502,406.2878036,503.8616967,425.941515,510.5880654,440.8359718,513.2824302,N - n
1295.182114,676.0532069,1276.482811,614.089222,1300.097351,541.3151407,1319.525757,484.2941666,1329.739265,426.3473797,1386.687698,524.3230784,1407.743454,446.8381476,1414.381599,389.2208862,1420.984955,338.2130277,1415.894394,547.9659677,1458.066902,471.0211587,1479.933701,407.8121352,1499.20269,351.9728887,1431.576004,587.3672748,1487.798996,520.6932771,1519.546623,466.3510251,1546.987038,416.1789536,1435.511513,636.4648962,1483.498421,594.165709,1511.665077,556.0068655,1536.112518,518.8374996,N - n
802.6915169,896.3143659,836.3307953,848.7602162,884.4956017,838.0916762,921.1110306,855.3741574,940.6439209,877.7927041,888.3773232,841.3561606,936.8166161,808.2565212,966.2618637,786.7431879,988.4098434,770.6581092,891.2000084,878.6513114,957.5510788,866.7110825,979.9596405,842.3207259,990.2927399,819.9721527,888.8261032,914.8033905,953.3728409,919.8814559,945.9863663,905.9592462,929.0438461,896.9131637,883.15979,944.0244913,930.8774757,941.0484624,923.3735275,925.6466389,907.5013161,919.0452504,N - n
922.8805161,863.1216431,945.0676346,800.7965899,1009.327469,754.3201089,1073.307953,749.3318439,1117.966118,751.923759,994.2430115,732.9004383,1062.975769,661.5184879,1110.88726,617.5989032,1149.666252,584.7501254,995.4578018,762.5516796,1081.508331,693.1298876,1134.402466,647.376895,1176.686554,609.853735,1004.407539,811.7413545,1130.387764,808.7411857,1121.472588,825.7317352,1094.538689,832.7563119,1020.099907,869.9908876,1123.461227,868.1845164,1109.451027,870.8960366,1076.785355,865.4056621,N - n
740.330658,791.2299228,690.1116943,802.7368569,654.1968155,781.6601658,648.3796692,738.4685755,639.2437935,695.1300216,729.1901207,730.9035873,735.2923393,663.3784819,733.6049652,605.8965325,733.8183403,552.2447133,756.5171814,693.1518388,759.3383789,599.0030837,747.8827858,523.7877846,740.1026344,460.33144,764.876976,668.3427358,773.471489,586.4697862,766.2834549,522.686137,760.9041023,471.2389326,760.1394081,656.010282,767.5799561,611.4033222,766.7170143,576.5408278,762.5432396,544.625845,N - n
1042.030907,788.8326073,1007.50351,769.0292144,983.2793427,739.3112183,966.5558624,713.6902428,954.6554947,690.649724,1009.721375,697.4370861,997.4580002,653.7484074,986.7093658,627.1653128,976.7653656,604.5594406,1027.501259,696.746943,1027.82444,649.7465944,1023.748512,616.9677258,1020.760117,589.0619588,1044.022865,704.7241759,1049.359589,662.3928022,1050.98568,632.3428988,1053.044128,605.8892584,1058.643608,719.0042996,1067.33448,689.4397044,1072.727852,668.7095332,1078.453445,649.9988079,N - n
401.7842102,532.065897,439.9740887,514.0186965,473.2539368,490.3417218,495.7799721,471.2131512,506.2662506,458.1643867,457.2590446,443.7548733,484.086113,410.7705259,503.4319496,386.3026321,519.3222427,365.3174472,447.5696182,448.2294738,476.0430336,415.0265157,498.2532692,389.0062988,517.5775909,367.4662185,437.7938175,467.7259362,487.6546097,468.4924257,512.0668602,476.4971137,527.9048538,479.9798548,429.8355675,496.5857434,468.5141945,506.9920278,487.6110649,514.7488475,502.1686363,518.1325507,N - n
1438.355026,545.0372529,1447.581367,499.5288455,1486.110191,474.2061424,1519.330444,468.3893001,1536.233025,473.7100196,1490.644798,454.4903612,1533.160286,403.3695602,1564.859047,379.794488,1589.015694,360.8493161,1507.858315,469.2822504,1559.262314,420.3218079,1590.385551,393.0240762,1609.069633,371.6796255,1517.270508,495.1391208,1588.596153,493.0066681,1581.061935,521.1602712,1566.678314,535.025028,1526.344185,527.8153467,1579.265556,539.0750563,1569.938507,559.3892169,1551.641693,565.9785032,N - n
1199.326859,900.6245255,1223.127022,819.2711949,1301.684875,769.4074702,1384.456444,767.0951915,1438.016739,777.0004606,1284.666138,746.5677309,1362.949104,667.1327806,1417.826729,619.7687888,1464.534187,587.1214342,1297.300873,788.1234741,1407.974396,713.9304829,1473.524437,663.4451079,1522.971268,626.3271117,1314.65538,843.3222413,1450.944099,827.4143171,1425.874329,838.056078,1387.162743,842.0234513,1332.104187,901.3830972,1433.553658,882.7552199,1408.329964,882.3817277,1371.015129,877.4461842,N - n
976.113739,541.6758871,987.9082489,509.8568201,1025.168724,486.6493821,1058.83873,479.7450864,1082.989197,480.2008152,1031.149063,463.1210768,1059.600563,427.481246,1078.878822,402.2418094,1092.343826,380.462873,1038.884239,471.4820373,1071.434898,438.4702992,1094.076118,412.6002002,1110.785179,392.2317731,1042.635956,491.3319075,1100.500717,492.2562397,1111.591072,507.7523375,1114.125252,516.3439143,1046.44043,518.8322854,1089.503632,529.78912,1099.364433,539.2303884,1103.278999,543.2789683,N - n
675.480938,628.3741736,732.1154022,586.3321567,765.7573128,541.6212988,782.9548073,501.4108551,788.9753723,463.2974911,752.2077942,507.9798961,782.3735046,439.8735988,794.6265793,387.9948378,801.0113525,347.3562491,733.3658981,515.9670424,770.1195145,472.7195442,785.8116531,442.4332952,794.4033051,419.457761,719.7595024,541.2338376,783.8514519,553.3602333,793.6631012,579.011786,790.9681892,596.8046165,711.3129044,576.8270302,766.0695648,589.8467946,781.5943909,608.4542656,784.2707634,620.0778437,N - n
1561.678047,822.0275187,1531.458893,792.5206661,1515.154953,749.2653465,1503.732376,715.4231,1493.144417,686.6182351,1548.983688,708.7997603,1539.442177,660.092175,1530.521507,629.9021959,1521.066742,603.0618024,1571.956787,711.7195272,1575.779686,659.6868181,1574.641228,624.0774679,1572.675591,591.6492391,1593.294067,726.1666346,1602.700653,676.4101553,1608.306427,643.1936789,1612.500801,612.4428821,1612.417603,748.2792163,1624.704666,709.2612505,1632.756729,682.9335237,1640.071449,657.9152083,N - n
