0_x,0_y,1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y,5_x,5_y,6_x,6_y,7_x,7_y,8_x,8_y,9_x,9_y,10_x,10_y,11_x,11_y,12_x,12_y,13_x,13_y,14_x,14_y,15_x,15_y,16_x,16_y,17_x,17_y,18_x,18_y,19_x,19_y,20_x,20_y,class_id
513.0457306,509.3008947,469.3423462,471.2579226,447.9810333,421.7373705,433.9225388,380.1362121,412.338295,357.1806657,490.4693413,372.6899922,492.7333832,304.0553856,502.0856094,266.4854908,512.3963928,240.4935175,522.6964188,375.5440021,540.3525352,303.2694232,555.1665688,264.2119002,568.253231,239.0995359,555.2968025,388.8732076,587.0147896,319.1308701,605.1434326,278.4570694,619.2300797,248.3605278,586.1972237,409.3362629,619.5850182,357.4091256,638.8482285,325.4193735,654.9237442,296.4405084,Five - 5
961.256218,819.8535776,922.9885483,770.7018828,911.9521523,714.827714,905.6707764,665.8762836,886.6819382,637.9149628,981.6412354,698.2230806,997.9005432,628.75597,1009.924507,587.6095104,1020.904655,556.9181943,1018.524399,710.996747,1044.213066,640.3250885,1058.65448,597.0105457,1071.486626,565.4727888,1046.419258,731.7593622,1086.763573,671.9694471,1110.407295,635.5757761,1129.455643,608.1351686,1064.500923,756.1294413,1106.423492,722.0096183,1131.470604,700.1144242,1152.920609,680.0484538,Five - 5
311.2820435,491.8772435,259.0943527,455.4049087,232.2328234,405.1004863,217.1338463,360.3054929,189.3762732,335.2493584,279.9266338,350.980643,277.9973316,280.6817043,284.403677,240.6384695,291.7105293,211.2796748,320.3476524,352.2457337,328.8395691,275.2946806,337.1847439,231.7427784,345.7343102,200.7092553,358.2323742,367.0868683,379.6089935,296.1831129,393.0292797,254.885779,404.1596031,223.3528984,391.3624763,389.875946,418.3129406,338.0480397,435.425005,305.0738311,451.2371922,275.0687635,Five - 5
395.2178478,470.571835,347.851038,433.6136448,325.8116341,386.5909266,312.6999092,346.250031,290.4127121,324.2903996,372.6215458,334.7406507,375.5142689,268.1032813,385.5888176,230.6053555,396.6052723,205.0762725,407.3458958,337.4125814,425.3318596,263.7954712,440.1700115,224.4408989,453.6177063,198.7457818,442.3254776,350.3302503,472.0772839,280.1536524,490.845108,240.0477183,506.0968781,210.8778745,475.0523758,370.621655,507.5443268,317.4696922,527.5831604,285.4362953,544.5343781,257.1984118,Five - 5
654.2651367,948.4845114,533.2859802,865.5167699,459.9354172,735.3923821,403.0203152,631.162169,329.1336536,581.1816716,535.3065491,656.7369246,499.9805832,460.6713939,494.5313072,343.2881641,495.4655457,252.9385114,622.4583435,669.0089965,640.5664444,443.1500888,666.1391258,315.9345567,690.6608963,226.9654477,718.3638382,700.3673458,784.9191856,487.6802516,819.8915863,372.4608886,846.9052505,286.5649474,811.2427139,745.7884955,894.740181,600.327301,944.8229599,521.2998962,982.8593445,448.3518791,Five - 5
621.2326813,496.2621403,573.2607651,462.8254437,549.5902634,412.8943849,534.4596291,369.9112988,508.7485886,350.3397775,596.0876083,364.6869135,597.0700264,299.0176499,604.2784882,262.0021677,612.790947,234.9305463,633.0889893,366.4994323,644.913826,299.118973,654.8866081,259.65038,664.9812698,231.7977369,666.9608116,378.3462882,691.4927101,315.9939408,704.6653175,279.5303929,714.6691704,252.3481143,696.5721703,396.109314,728.5311127,349.2179489,748.4167099,317.9934955,765.692482,289.419086,Five - 5
551.9748116,881.4660215,507.1305656,833.2623482,495.4629707,773.217001,490.7641411,719.285481,468.087759,687.8943014,560.5178261,751.7028308,565.6677818,671.8933582,571.3367271,628.9801168,578.6406326,596.4916348,602.3602295,759.760015,613.9217949,675.0427437,621.8261719,628.7904739,631.4254761,594.6503735,633.1613731,776.3727593,664.2128563,703.8847518,684.2432213,660.1442528,699.5191383,626.1035442,652.4452972,795.4927039,688.032589,746.5630317,707.0606804,717.9919052,722.03722,692.6251388,Five - 5
894.6538353,539.101063,837.1174622,503.9013827,805.5878448,449.1851878,788.1519127,403.2774425,762.3867416,381.3359964,853.9833069,404.5968318,852.0557785,339.8397982,855.2165222,301.1994445,859.8480034,273.1207395,896.5108109,404.8157322,901.4597511,336.5569997,905.5089569,296.8096876,911.780777,267.9573154,933.9927864,415.3052187,951.5423012,350.3409684,961.7391586,310.3985739,971.4052963,280.0339186,964.2228699,432.8269744,990.0993347,387.5236595,1005.788612,359.4791043,1020.037766,335.3993154,Five - 5
656.419487,896.8657207,609.4299889,848.763113,597.2224045,783.0801702,591.6925049,727.4768186,566.7937088,699.8793983,661.4681053,761.8244576,665.2581024,681.8039703,670.0440216,637.31565,676.3891983,603.354764,704.4786644,768.4362102,713.773613,683.9963222,721.1983109,635.9259009,730.3535271,601.1380792,736.0897636,783.7084508,761.8291283,708.680799,780.9143829,663.7935591,795.3556824,629.6041489,754.987793,802.0857882,788.3995056,756.1717987,807.7484894,727.5696445,822.8410721,702.3184276,Five - 5
819.2279434,934.4898176,774.8581696,884.1755462,761.6856194,825.5346251,749.7609901,771.8351054,724.6671867,744.7925806,833.7921524,811.2010074,840.874157,734.9620485,847.407074,689.1579437,855.7251549,653.3832836,876.0051727,817.9635215,888.676815,736.7968082,898.2095718,688.7394547,909.0906715,652.6307631,905.0272179,833.3213782,935.972271,767.710855,958.9964104,727.0657325,975.7801437,697.7431154,921.596489,850.2045536,964.4924927,813.820281,991.0448456,794.361155,1012.448502,778.0205154,Five - 5
1587.028427,487.9037869,1522.34333,462.6709485,1484.851685,417.1570373,1464.261246,370.988903,1440.934868,343.9272273,1552.209206,362.0971227,1540.109024,291.5438139,1535.980911,252.5281656,1534.341774,224.7901386,1595.332718,359.9460018,1585.66761,287.3911428,1577.802429,245.6289232,1574.425735,217.6070112,1629.616127,370.099107,1634.623489,301.9234478,1634.808311,261.2309629,1636.250496,232.6534796,1655.995903,386.5397501,1674.424782,339.4165456,1684.190254,310.917356,1691.957932,286.3541579,Five - 5
1424.66938,886.8823671,1380.367012,842.61549,1361.960793,788.407681,1351.610641,736.0451245,1332.911797,702.4948096,1441.485672,761.9721937,1432.290573,689.7860956,1428.267403,649.0366888,1429.763947,615.8608961,1478.820992,767.8280139,1476.151085,691.1084461,1474.807663,645.8968949,1478.471718,610.4706216,1501.183891,783.9577675,1519.046059,717.302599,1532.388382,676.6340446,1543.865547,645.0590801,1512.993965,802.7459335,1541.152153,760.7443428,1560.275917,735.1713896,1577.453613,712.1146488,Five - 5
416.9861984,477.3985612,368.5486794,445.822084,345.5667114,398.5856795,333.381443,355.9652388,309.0957069,332.7822948,391.5963936,345.6147659,390.7809734,278.4950173,397.3346043,240.9725171,405.6901932,213.8252413,428.4304047,348.1432092,438.7149811,274.3523884,447.7895737,233.6176264,457.342186,204.1676474,464.100523,363.1259,493.384037,293.4795749,510.2984619,252.0383674,524.6247482,220.6511629,495.7301331,386.3150239,528.5813713,337.7966309,547.5617981,306.5342617,563.4651947,277.6642191,Five - 5
347.5177288,908.1570053,294.395628,780.8377361,267.6631451,666.6379452,254.3665981,574.7470093,205.3640556,519.0608096,271.6566753,594.4715452,253.1348419,426.304121,250.9035873,313.9425337,253.0135632,231.1311543,320.3456497,624.5466828,336.3949871,425.6644785,373.3711338,303.5192227,411.0306644,222.1565902,389.8851871,668.8156199,450.9295464,485.7199001,492.9451561,372.9200935,529.6907043,285.2245402,475.4706001,721.9520688,584.1721344,599.9330163,646.968441,536.2346935,695.5725288,475.4443896,Five - 5
1068.894768,831.6512203,1025.73349,784.7594047,1015.004768,732.8133416,1006.929474,681.9889784,989.8025894,645.817008,1096.79409,712.6568627,1111.071739,641.3893032,1119.942398,599.9367499,1130.213242,566.6723156,1132.756805,725.3493547,1150.916176,649.2615438,1160.11734,603.4000826,1170.508232,568.6784363,1155.10025,746.5586543,1189.902763,683.5443592,1210.01152,643.0326176,1226.342125,612.2349572,1168.201103,768.2844186,1208.052979,732.0337844,1231.519775,710.0906968,1252.176476,689.944067,Five - 5
597.235508,530.0057995,548.1438446,490.0079155,527.9910851,436.1258984,517.4850655,390.6304622,496.0229301,366.164757,575.8743668,390.9953606,583.3775139,319.7040474,594.0528488,279.9826133,604.9691391,250.8998662,613.5484314,397.0735252,630.8750153,322.478267,644.4608688,279.9754357,657.7070045,248.9737934,648.6123848,413.7629378,679.8410797,342.5812519,699.4464111,299.6717763,716.4169693,266.50572,678.8064194,436.8636453,713.5447311,386.7696261,734.875145,353.4854293,754.2247581,322.2943532,Five - 5
1281.649818,952.8177166,1148.177605,860.9612846,1070.036774,735.3519559,1007.353134,625.2561378,927.9226112,566.9858122,1217.320633,629.0934777,1218.582458,420.1330662,1223.850861,299.0680861,1231.760216,209.6140552,1326.333961,638.0721617,1355.648918,417.9245567,1365.975494,289.2871213,1373.61763,199.3231273,1414.745636,667.9314566,1470.64579,470.84674,1494.752197,350.0632954,1509.381523,260.7078838,1477.74971,711.6211653,1542.664375,578.7657523,1576.791916,501.267786,1598.329353,435.5748332,Five - 5
640.6091309,699.2675328,602.1599579,657.3283195,583.8306427,602.0734191,569.8091698,559.880898,545.8849525,537.4960828,620.9005165,572.5926375,628.8055229,500.7616532,637.2977257,456.6369116,644.2823982,423.8029718,654.0309334,583.1525159,675.6780052,505.5742443,693.7649918,459.7514391,708.8829231,426.0987389,688.8938713,601.1756086,724.0620232,531.2126327,748.203907,489.2271996,766.8430138,455.9205365,721.2584496,623.6470699,763.9592171,574.7982502,790.2328491,549.2614102,810.9348679,525.7512259,Five - 5
420.2177238,504.8239768,380.6117821,465.1367247,362.2282791,417.7473056,349.7628593,379.3363774,328.766613,357.9406536,398.7854862,375.2087474,404.4425011,308.572762,416.1471462,271.1207986,428.3458042,246.438446,429.871788,378.6595273,450.736227,304.2131639,467.1722603,264.7127706,481.4322853,240.2895999,463.2216167,391.4333546,496.1842346,319.6739209,515.5630875,280.6595922,530.9516144,253.4050226,495.3811455,411.8611979,529.0921783,356.951369,548.380909,326.5057647,564.0198898,300.4834557,Five - 5
1174.598694,666.8956947,1124.630013,622.4693656,1111.491623,571.8161702,1105.643806,522.0791638,1087.579994,488.7302077,1185.685387,542.1132374,1193.627701,472.8710783,1198.927231,434.8076677,1205.030479,405.0080466,1220.938911,552.6180124,1231.25576,485.8381212,1231.560173,448.6296487,1232.8965,423.3113551,1244.622917,572.6810217,1269.771881,515.5299497,1281.722031,480.5328512,1290.325584,455.0415874,1259.596138,596.1402225,1289.711609,564.923172,1307.250137,545.1110888,1321.338844,526.7150831,Five - 5
1199.805794,615.8054709,1151.780891,567.9872632,1142.214546,518.4387732,1144.182243,468.1219912,1134.953384,432.7300286,1211.539078,495.3808737,1226.565514,429.4166207,1235.465584,394.4707954,1244.732895,367.7368748,1245.794792,508.9885247,1260.867691,447.0311058,1264.057961,413.2044375,1267.56031,391.9083953,1267.502403,531.0991108,1293.609924,481.1771286,1302.470284,450.5154562,1306.782875,428.7187529,1278.433685,555.4002142,1304.592247,533.3718324,1317.208214,517.9918635,1327.057686,503.0890274,Five - 5
397.1068668,927.9160452,335.0196934,821.188674,306.5674782,693.343091,287.5636482,594.0993404,235.4185581,543.5393572,317.5227642,629.1386032,299.8907375,449.6333849,304.2457008,335.6509495,310.7920647,249.722532,368.6573982,659.7215152,393.9109612,451.0948133,436.0635281,332.1359575,474.5464611,247.5697374,443.045969,704.1107011,515.3002739,513.390609,565.9529114,399.3497872,607.1786499,308.8449955,530.3614998,758.237915,643.0167389,635.7667065,709.4944382,570.2123809,760.8835602,508.3581519,Five - 5
1215.196266,509.7049642,1151.137619,483.9819896,1115.878601,438.1748271,1095.76149,391.3734877,1071.610794,365.6873024,1172.451668,377.3911536,1160.534019,303.8365817,1156.389313,261.8339932,1155.415649,231.1329567,1215.238266,374.6488309,1208.505936,298.1046796,1205.27195,253.8075149,1206.245155,222.797665,1253.426628,382.8615403,1264.765778,310.5682611,1270.591965,266.7324901,1276.612244,233.6870527,1284.815598,400.0912678,1309.205132,347.9637694,1323.146324,315.9119618,1334.819756,287.8272057,Five - 5
1495.883675,570.739274,1436.520538,539.0217876,1402.06707,495.5365276,1378.642387,453.2656324,1353.980026,427.3569095,1460.289803,443.3660281,1449.309425,371.0984015,1446.603813,330.2465773,1446.471863,300.5195045,1502.253914,441.4827311,1494.178276,364.7970557,1491.313934,324.6592891,1490.78064,298.2993114,1538.058243,451.5358651,1542.501411,379.5165253,1546.980743,339.5578766,1550.707741,311.3764,1566.295967,467.8565812,1587.381363,416.2057972,1600.765228,387.4954963,1611.346893,363.3624709,Five - 5
1419.848785,538.7792945,1363.154297,503.1062794,1332.062531,456.7617309,1313.83564,412.2877336,1294.74781,385.1388645,1388.307838,409.8068297,1384.088287,339.0230656,1385.234528,300.524075,1388.700142,273.0114019,1429.643669,408.7345684,1430.593071,335.1741385,1432.025871,294.8959422,1435.142212,268.6939198,1466.045494,418.5979307,1478.651161,349.21399,1486.686172,309.6508169,1493.184128,282.5728869,1496.741295,435.953958,1523.49781,387.4232054,1538.076324,357.9022551,1549.002113,333.122474,Five - 5
1406.931953,502.3880696,1346.00956,474.1612744,1310.722046,430.7323086,1291.690979,384.8527586,1267.93808,358.1643176,1370.403557,377.4687552,1362.909164,308.7194681,1360.331154,268.0387151,1360.889397,236.8919116,1413.364906,374.9300444,1406.930122,303.6786103,1403.202782,260.6054342,1403.539352,229.3316549,1448.777618,384.3970299,1457.941132,317.7616239,1464.091759,276.4930809,1470.213776,246.3730431,1475.772743,400.3670096,1496.793709,352.3293543,1508.709183,322.8748369,1518.671379,297.9382753,Five - 5
1489.963074,895.555923,1361.349449,805.1220703,1287.539063,683.079586,1240.252533,570.6722617,1169.939575,511.3878357,1436.56723,588.6009192,1444.759254,401.3730311,1457.486115,292.4801517,1473.36628,209.6791041,1539.924088,596.6432977,1571.285248,396.1446548,1586.202164,272.6758254,1601.798286,181.8550587,1622.701263,623.7383509,1673.450317,440.6023335,1699.53495,323.4169221,1719.070129,234.6966147,1683.170471,663.2096314,1737.82917,534.7207367,1770.652542,456.9231141,1795.97374,390.8991551,Five - 5
709.0525818,759.4542432,661.6211128,712.2771263,643.9782143,656.5438056,633.0777168,608.233273,610.6203461,581.1738181,701.4751625,633.3660436,718.2762337,555.6584787,730.7978439,510.8400857,741.3121605,478.6829638,742.4550247,643.8400483,771.6585159,562.9638505,787.794342,517.5977397,800.8059311,486.7226386,777.1490479,662.1774101,816.5464211,593.3967733,838.2556343,552.4358368,854.8921394,521.6708779,802.8717041,685.3988814,847.8455544,643.7647963,875.585289,621.9738221,897.4929428,602.793045,Five - 5
1298.853607,637.2117519,1257.079124,587.3631549,1250.095482,536.9178522,1251.116066,489.1428065,1243.350792,454.2437482,1325.858231,521.0272443,1338.961945,456.9862962,1348.997955,424.2674232,1358.108139,400.0846052,1357.447014,536.2920177,1373.355789,477.3911262,1376.166687,448.1404781,1377.854004,430.9737718,1376.492043,559.3026996,1401.557236,515.0350821,1411.449394,490.126394,1415.212669,473.3406472,1385.472221,583.9382529,1412.780571,564.5966077,1425.895729,551.6559577,1435.810432,539.384433,Five - 5
1365.536842,913.9626789,1323.430481,863.5754728,1308.229408,807.8482032,1294.741631,753.2035589,1270.75058,719.2837429,1391.198044,787.5794578,1390.269127,711.48669,1389.778862,667.5131607,1394.218254,630.841012,1430.039063,795.0709319,1435.69828,715.8218265,1439.53434,667.1610403,1447.178307,628.886261,1453.423805,812.4045897,1482.967415,746.2773442,1502.967224,703.541193,1518.650551,670.6028724,1465.121269,831.7313647,1504.883766,794.1319871,1530.981331,769.7615862,1554.010849,747.6551199,Five - 5
609.2794418,786.5903664,519.6380997,728.2031393,466.9197178,620.563345,430.4693127,533.0717897,372.5323105,496.795181,487.1395111,531.0394371,447.4064827,365.0712848,439.2446136,262.9642546,438.1022072,185.9204721,549.7544289,537.9037249,539.0139771,343.3838224,549.3477058,229.4556856,562.6605034,146.2910593,631.0006714,559.806869,665.2692032,372.8750968,685.0357246,263.9004314,702.2609711,179.7223806,719.7900009,593.4558678,794.0247917,463.3461893,837.8006744,389.1379094,869.5001793,320.8681691,Five - 5
1245.467377,912.4743748,1199.275589,865.6080508,1182.190704,806.978395,1168.080025,754.6459007,1143.899803,724.0550065,1255.024338,785.9644032,1250.71209,710.6777143,1248.743019,667.1858239,1249.936295,632.2702217,1296.326294,790.3936529,1296.577492,710.9999657,1297.594528,665.0844312,1302.923012,629.5771766,1325.252609,804.1467547,1343.091888,734.2033482,1358.941154,692.1529627,1371.985817,659.406023,1341.908226,820.705297,1373.682518,778.5899591,1394.669266,754.055407,1412.467804,732.0357156,Five - 5
1270.362625,550.7971573,1211.085205,521.9391847,1181.791534,470.2267957,1165.398102,424.6981752,1141.890678,400.9271514,1235.987434,417.5066471,1232.395592,348.8624811,1233.845787,308.4027529,1235.811424,278.9225507,1275.769615,416.4575279,1278.427963,344.9361455,1280.680504,303.579669,1284.756889,274.9797034,1311.275482,426.2826526,1326.278801,358.9002943,1335.739517,319.421643,1344.3433,291.0737944,1340.977249,443.1784129,1369.330902,394.6027923,1387.110901,365.2242029,1401.783028,340.8185577,Five - 5
836.4958191,974.4395185,710.3992081,864.1385436,632.4957848,736.3882971,566.0972786,633.4232712,485.8462143,581.8729734,722.4474907,655.4953623,701.9147873,453.8208175,697.869873,331.6725361,701.9659996,241.8578553,818.199749,668.5272932,842.7339363,444.1013288,862.6915741,313.0590463,880.553627,226.2981248,917.7129936,697.3405266,982.6970673,487.9011154,1015.332184,370.5485272,1037.955551,284.9857807,1002.83638,741.9179392,1080.117073,587.3672104,1126.475945,509.7786391,1160.779839,441.9150925,Five - 5
1345.188332,529.4282126,1284.740067,496.8344808,1251.106567,449.6547568,1233.243599,403.4616137,1207.07016,378.8589871,1305.369186,396.2502265,1293.135796,325.3783035,1291.715126,286.7057633,1292.793388,257.0351458,1345.37178,394.3032324,1336.580658,319.587822,1335.622787,279.713341,1338.720932,252.673552,1381.742249,404.7983193,1389.04953,332.3853385,1395.721893,290.1797819,1402.626915,259.1079569,1413.478546,423.0990529,1438.059082,368.8347244,1451.512756,336.5579653,1463.045425,307.5064874,Five - 5
495.3832626,483.8241148,443.9477921,451.7442727,420.6703949,403.4817946,409.1419601,360.595268,385.6788826,337.0967352,467.9389,353.3417809,467.8036308,284.7796583,473.8554955,246.7395025,481.830883,219.2021263,503.9378929,355.7640409,511.8723679,281.4305234,520.112915,239.6388209,530.1244926,209.7918534,538.6069107,369.8641133,563.9726257,299.2579222,579.8703003,258.5009032,594.1662025,227.3873323,569.213047,391.6348743,598.514843,341.1195338,616.7105484,307.7501392,633.4327698,276.3213336,Five - 5
1529.707146,933.6522603,1406.557045,831.387291,1348.166428,696.8143415,1311.80088,579.0808582,1252.991982,511.1251295,1515.018768,617.5293159,1543.057594,426.8992496,1562.482452,318.8713825,1577.629623,240.1436019,1615.912285,636.8068457,1664.978371,439.9861228,1686.440048,327.818749,1699.645271,252.2581208,1691.323357,673.3147144,1762.13665,500.6420481,1791.410294,398.67342,1806.367035,326.2188542,1739.735413,719.186089,1804.073524,604.5127702,1837.452393,538.4609699,1859.659424,484.6336055,Five - 5
1330.139809,542.4721813,1270.087509,508.3505237,1236.646271,463.5577834,1216.053772,418.2195783,1192.907181,392.0774066,1294.30172,409.0659606,1284.886436,336.7835605,1283.540268,298.0007172,1284.355316,269.0059197,1335.284386,408.8749015,1328.85006,334.1456187,1326.499329,294.0467656,1326.995201,267.168054,1371.571655,419.8879015,1380.075531,348.9945745,1385.641594,307.578553,1390.447998,278.6799932,1403.224525,437.3898625,1426.598167,383.9624155,1440.016251,352.7104747,1450.7761,326.2194335,Five - 5
506.9446564,771.7545748,433.1996727,674.200809,390.4245186,584.7936416,361.6393661,511.5317738,309.4894981,479.3387318,372.7332401,499.6307802,326.6934586,352.3963344,313.6248779,253.6957312,309.4277573,180.4333806,432.6734161,512.0262551,411.8704033,332.6265764,421.2201118,221.6024673,437.4261189,141.6485739,510.0268364,534.0780687,531.8250847,356.805017,546.8522072,252.9591429,562.7585793,170.8205903,599.4351196,561.431644,670.3387642,434.7020316,712.1442032,363.1053329,742.7224731,295.9463489,Five - 5
1165.149879,723.2894182,1120.090599,678.8001323,1113.867188,627.158103,1115.466499,579.6690989,1103.402252,547.5146484,1191.717453,605.9607768,1206.581955,540.5923605,1217.209511,503.3330977,1227.070885,474.9077117,1227.786255,619.207778,1244.051056,555.3800654,1249.925079,519.1450417,1254.817886,493.8669813,1249.248047,639.3615532,1275.521622,589.4532824,1287.757416,557.6294518,1295.585747,533.7630594,1260.289993,660.07061,1287.784653,634.8767495,1303.993835,619.4707417,1317.10762,604.810946,Five - 5
368.5118008,489.5596862,320.4984856,447.7176762,300.6146049,395.7187307,290.3525448,350.3734767,268.9447403,324.6035421,350.7796669,347.0039356,358.9080906,277.4717116,371.220932,240.0778449,383.2517624,214.2458224,386.444006,352.7652562,408.1048965,280.4151678,424.8022556,244.3859607,439.3369389,221.9927448,420.9124374,369.5777178,457.7019882,300.6462872,478.691597,261.068244,495.1544952,231.8518424,452.0916367,393.5473323,490.5765152,342.2265244,513.072052,310.5578005,532.187233,281.1044097,Five - 5
515.1324463,771.5251493,431.3616085,686.3297796,380.2666569,593.377912,348.4591484,516.1424911,293.8946342,483.7509871,387.3021126,502.0247805,344.0780067,353.0964231,327.5532818,256.1444807,320.0611496,182.8820336,447.555685,514.3737459,426.7253208,329.3469,431.5295506,218.7210345,440.7483673,134.4506085,525.663929,536.0920107,546.5416145,356.6436338,557.9459381,252.5527561,569.5597458,169.1124201,613.1996727,566.6087794,683.7096405,440.3782511,722.4300385,369.4905245,749.5399475,301.4666569,Five - 5
616.1524773,904.142189,490.7478333,817.0161438,420.5494022,701.0945678,363.9795685,598.8136339,288.7727451,549.0205908,492.8529167,608.2195616,464.5968819,417.5916839,456.8592453,304.8100305,457.5344753,218.226167,577.9297256,620.0776505,597.8296852,400.5722308,620.5682945,279.9739552,641.0167122,201.8390822,672.4245071,648.4481907,736.4019585,442.5312066,768.7988663,332.0693314,794.4406128,253.7846625,762.5481033,691.2421489,847.1984482,547.0214224,895.2861786,474.2422557,930.7320786,407.1936393,Five - 5
1182.140007,946.5672898,1129.912605,908.6448884,1110.743408,845.4039359,1099.189682,791.7882299,1071.408691,767.1804857,1173.739929,825.3192329,1167.455063,749.825263,1164.209175,706.4587712,1163.563843,672.3659205,1214.835777,827.5716448,1212.137718,749.4681215,1210.015869,701.6591835,1212.283173,664.751687,1244.965553,839.2550898,1263.547783,769.1493988,1276.159859,723.232255,1286.674576,688.4061956,1264.496269,853.9885283,1291.45752,806.4475107,1308.887558,776.1035514,1322.963104,749.1994286,Five - 5
513.9087868,896.9015121,469.1708279,848.2814097,457.0803738,788.1743932,451.8551159,730.5048609,427.2910881,697.2783422,529.8059464,768.1156969,532.9931831,688.8080764,535.5285645,643.8616133,541.8242455,608.1786847,571.9036674,776.4357805,583.9364433,691.4859295,591.2258148,643.2666135,600.891552,606.4495611,600.1965523,793.381269,631.6545868,721.5563035,652.7272224,678.1255674,668.1468201,645.0656462,616.5430641,812.4611092,652.7694511,763.7310576,675.1800728,735.5211282,693.3793831,711.3057375,Five - 5
1225.91732,924.4122863,1177.299728,882.3557854,1159.363403,823.2026482,1149.816628,772.0437384,1124.994278,746.5708208,1224.644394,798.6016631,1219.125938,728.4366202,1217.705498,687.3889089,1219.504051,655.3312111,1264.758682,802.778635,1264.211426,729.0573692,1264.528656,683.3022523,1268.528595,648.4951186,1293.204918,816.1331391,1312.392426,750.9040904,1325.675697,709.1921782,1336.945839,676.8195677,1310.240707,833.1607032,1334.691467,794.4505692,1350.583649,768.2248735,1363.816566,744.322722,Five - 5
1474.142189,990.9532571,1332.040329,899.3451762,1270.21843,763.1804752,1229.534454,640.539515,1154.493713,570.0678635,1460.072021,663.5287929,1502.671852,465.4384732,1523.419762,344.4262147,1538.108025,250.3612089,1572.381363,682.7713037,1627.096024,478.9036345,1644.008904,349.0545058,1657.084236,247.4314642,1648.249397,721.3898993,1721.433792,545.4695177,1756.683884,423.5148704,1781.662903,327.2145438,1690.735359,766.1941624,1756.658363,649.2782164,1795.952911,575.623126,1826.567001,509.5219839,Five - 5
564.6370697,505.59111,517.836113,467.9472828,497.8278923,419.0141666,485.9221458,377.2881246,463.5216522,354.3419123,541.9825172,374.3914676,547.5846291,306.7906594,559.2411232,268.295145,572.0391083,242.0229882,576.925106,378.3258176,597.4096298,305.7649398,613.2670212,265.2930772,628.3077621,238.8381815,610.8391571,392.2887433,642.4496841,321.7181504,662.6735115,281.1311889,679.5588684,252.5978655,641.194725,413.5155845,675.5481148,362.1466899,697.396946,331.5645504,716.2700844,304.8440516,Five - 5
1276.620255,563.9694858,1217.270737,533.9387655,1183.922424,485.7230222,1164.548492,440.741508,1138.061714,419.7758281,1234.948082,434.3841255,1222.81105,365.0771427,1222.124062,326.6755164,1224.299469,298.3052981,1274.510078,431.5225196,1268.25737,357.9151297,1268.477097,317.8530014,1272.00325,291.454078,1310.07328,440.6344557,1317.192993,369.8539424,1323.956337,329.251821,1330.586128,300.6095302,1340.364761,457.6108754,1364.131622,407.5699317,1377.835579,377.7455592,1389.265137,351.8151426,Five - 5
1361.649742,503.4219646,1303.592033,464.8632681,1274.569244,415.6154001,1257.744026,367.7429581,1233.007278,337.9344213,1331.529121,363.7098277,1327.389908,292.4973714,1330.926819,254.1569799,1335.858536,226.6638923,1373.682518,364.6325505,1378.368073,289.3695188,1382.696228,252.3786271,1388.435555,229.6563685,1411.320419,378.3506012,1429.63028,305.5855,1441.942291,264.2854786,1452.678452,236.5515232,1442.815475,399.614296,1475.378952,345.9214711,1493.641434,313.6446476,1508.484421,285.8672404,Five - 5
1349.585838,960.6374931,1211.329079,862.4526787,1138.245621,730.5691695,1083.130531,608.3153486,1001.691055,541.8935966,1296.091232,623.4086323,1317.573967,413.0937481,1333.401604,290.730139,1346.866837,201.6786325,1410.990372,639.0559101,1458.00396,421.4888263,1474.197121,292.9068804,1482.907104,201.5505302,1501.352348,673.5777426,1570.365944,483.0235076,1597.892303,362.1681905,1611.06205,273.8019347,1563.724136,719.0005016,1627.811508,587.2990394,1656.346664,508.344698,1670.421753,442.2000074,Five - 5
1269.181252,490.5008841,1214.846077,465.6149518,1179.084778,424.2510724,1157.474213,385.1585627,1139.768944,362.3524904,1231.204147,370.4299521,1218.852196,308.1243396,1215.215034,272.1932852,1213.931465,246.5344906,1268.734131,368.4716284,1262.956467,304.8685455,1258.976326,267.6406968,1257.577171,241.554594,1302.13932,376.7858219,1308.946838,315.7910693,1312.507782,279.1624367,1316.508751,252.6803112,1329.609489,392.3921907,1350.161591,348.4517813,1362.077751,322.5575423,1372.424927,301.2029529,Five - 5
870.0014877,521.9842458,819.8574257,491.0663044,791.3669014,441.4507055,773.3542442,399.3418694,748.7494469,380.6692529,837.4704552,385.9046137,835.2896118,321.0938287,840.9733772,284.4903338,847.695694,259.9034464,873.85849,385.3296661,880.7946968,315.2045989,887.3259544,278.2953322,894.2331505,253.935408,909.5209694,396.2012064,932.6941109,329.1102004,944.9879265,289.5791817,955.4000473,260.6696945,941.2883949,415.6010127,970.9882736,366.1551011,987.6128769,336.0996616,1001.746216,309.6279323,Five - 5
1236.787148,904.0164042,1194.418716,856.3250113,1178.360023,799.7388768,1165.877266,748.2464504,1143.736839,717.9868197,1252.109756,782.7389288,1252.995071,711.1780858,1254.60537,667.5779843,1258.864059,631.579113,1290.668449,787.2535372,1296.999207,712.4102497,1302.037239,665.3079987,1310.173187,628.263967,1316.398773,800.8874202,1342.145348,736.7048836,1361.194382,696.4060235,1376.506691,665.3697968,1330.09552,817.8880763,1366.543694,782.6023293,1390.405197,760.4551792,1411.137085,740.6275821,Five - 5
